1;0,000002
2;0,000001
3;0,000001
4;0,000001
5;0,000001
6;0,000001
7;0,000002
8;0,000005
9;0,000006
10;0,000009
11;0,000017
12;0,000034
13;0,000067
14;0,000131
15;0,000359
16;0,000578
17;0,001086
18;0,007793
19;0,004478
20;0,013189
21;0,014512
22;0,025464
23;0,053295
24;0,106065
25;0,213771
26;0,415312
27;0,857926
28;1,720192
29;3,538652
30;6,950860
31;14,523503
32;28,933788
33;59,273106
34;118,057043
35;240,603344
36;481,119409
37;969,256455
38;1918,496761
39;3917,240597
40;7656,390469
